# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    747    758 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    768 
    0    343     61      -     98     67      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    733    985 
    1    323     74      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    922    775 
    0    352     61      -     98     75      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    766 
    1    328     74      -     98     80      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    804    927 
    0    355     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    779 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    789 
    0    354     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    770 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    820    776 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2642   2693 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2565   2773 
    0    346     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    770    782 
    1    326     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1975   2134 
    0    341     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    768    763 
    1    321     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    775    780 
    0    347     61      -     98     52      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    720    696 
    1    326     74      -     98     69      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    762 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    688 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    790    775 
    0    353     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    738    764 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    779 
    0    347     61      -    100     22      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    729    686 
    1    327     74      -     99     33      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    713   2737 
    0    345     61      -     98     64      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    771 
    1    319     74      -    100     20      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    787    780 
    0    359     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    777 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    780    775 
    0    348     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2428   2533 
    1    330     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2176   2533 
    0    341     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    776 
    1    321     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    804    782 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    763 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    776 
    0    353     61      -     98     84      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    778 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    767   2014 
    0    346     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    764 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    774 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    770    763 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    752    768 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    660    693 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    728    687 
    0    345     61      -     98     84      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752    770 
    1    322     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    793    770 
    0    346     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    778 
    1    321     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1672   2785 
    0    340     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    756    690 
    1    321     74      -    100     27      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    821    782 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2515   2718 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2511   2717 
    0    341     61      -     98     72      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    691 
    1    322     74      -     99     62      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    786    777 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    770 
    1    329     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1030    783 
    0    347     61      -     98     62      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    746    771 
    1    326     74      -     99     37      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    836    801 
    0    347     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    738    697 
    1    330     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    766 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    671    687 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    795    775 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    765 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    769 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    340     61      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    777 
    1    322     74      -     99     31      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    769 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774    763 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    708    696 
    0    349     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    794    764 
    1    327     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    729    690 
    0    350     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2681   2898 
    1    330     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2677   2898 
    0    344     61      -     97     74      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    770 
    1    320     74      -    100     22      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    781 
    0    347     61      -     98     69      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1922   2122 
    1    325     74      -    100     22      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    938    782 
    0    345     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    769    779 
    1    327     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    783 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    771 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    831    775 
    0    348     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2515   2680 
    1    330     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    815    762 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    779    764 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1124    777 
    0    350     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2087   2253 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1202    784 
    0    348     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    772 
    1    329     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    813    783 
    0    347     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    775    783 
    1    327     74      -     99     34      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    771    691 
    0    349     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    750    775 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    776 
    0    347     61      -     99     42      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    777    770 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    722    693 
    0    354     61      -     98     84      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2348   2536 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2268   2536 
    0    340     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774    770 
    1    321     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    898   2726 
    0    346     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    771 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    823    781 
    0    353     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    765 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    770 
    0    342     61      -     99     46      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    788    687 
    1    318     74      -     98     61      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    816    776 
    0    347     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    778    689 
    1    328     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    824    776 
    0    346     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    770    773 
    1    329     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    798    782 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    780 
    1    330     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    795    781 
    0    345     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    767 
    1    328     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    787    775 
    0    353     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    768    771 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    771    767 
    0    350     60      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2463   2660 
    1    326     74      -     99     34      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1543   1546 
    0    333     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    774 
    1    313     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    788    782 
    0    360     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    776    776 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    723    691 
    0    352     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    769 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    744    693 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752   2337 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2776   3003 
    0    351     60      -     98     65      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774   2590 
    1    331     74      -     98     65      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2512   2783 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    771 
    1    327     74      -     98     70      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    791    774 
    0    349     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2551   2755 
    1    329     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2429   2754 
    0    347     60      -    100     22      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    781    772 
    1    327     74      -     98     77      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    827    802 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1660    782 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    821    789 
    0    348     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    750    772 
    1    331     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    800    774 
    0    347     61      -     99     55      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    694 
    1    328     74      -     98     67      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    786 
    0    354     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    758    770 
    1    332     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    777 
    0    353     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    775    771 
    1    333     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    805    775 
    0    345     60      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2083   2760 
    1    325     74      -     98     64      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2525   2732 
    0    345     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    692    687 
    1    326     74      -     99     59      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    793    776 
    0    350     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2520   2719 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2313    781 
    0    345     60      -     99     52      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752    775 
    1    326     74      -     99     48      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    818    780 
    0    351     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752    771 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    822    774 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    745    772 
    1    334     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    736    694 
    0    349     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    773    804 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    739    797 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    735    764 
    1    334     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    792    769 
    0    345     60      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    762    774 
    1    325     74      -     98     63      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    804    776 
    0    352     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    960    771 
    1    327     74      -     99     39      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    779 
    0    347     61      -     99     24      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2493   2655 
    1    323     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2481   1932 
    0    347     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    755    778 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    843    776 
    0    339     60      -    100     31      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    749    776 
    1    321     74      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    829    783 
    0    350     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    775 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    826    769 
    0    349     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    761    779 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    766 
    0    346     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2707   1528 
    1    328     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    803    783 
    0    342     60      -     97     78      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    786 
    1    324     73      -     98     80      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    800    787 
    0    344     60      -     99     45      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    797 
    1    326     74      -     99     47      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    786 
    0    349     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    777 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    780 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    757    775 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    823    778 
    0    348     61      -     99     38      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    764    773 
    1    329     73      -     99     36      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    828    786 
    0    350     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    740   1053 
    1    330     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    955    775 
    0    347     61      -    100     22      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    739    785 
    1    326     74      -    100     22      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    807    772 
    0    355     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    777    685 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    808    770 
    0    341     61      -     98     62      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    769    771 
    1    322     74      -     98     63      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    782 
    0    352     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    774    778 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    781 
    0    352     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    744   1235 
    1    333     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2686   2786 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    349     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    742    766 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    820    769 
    0    339     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    779 
    1    317     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    744    716 
    0    359     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    697    686 
    1    333     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    811   2134 
    0    347     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1065    779 
    1    326     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    822    780 
    0    348     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    772 
    1    330     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    792    771 
    0    350     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    765    770 
    1    333     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    806    781 
    0    344     60      -    100     20      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    768    771 
    1    326     74      -    100     21      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    781 
    0    351     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    766    775 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    770    690 
    0    349     60      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    776 
    1    331     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    788    781 
    0    352     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767   1314 
    1    333     73      -     98     84      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2557   3041 
    0    343     60      -     99     37      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    778 
    1    324     74      -     99     35      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    795    774 
    0    346     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    738    772 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    818    801 
    0    347     61      -     99     35      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    755    771 
    1    327     74      -     99     37      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    792    778 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    761    771 
    1    331     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    787    769 
    0    342     60      -    100     18      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    759    777 
    1    322     73      -    100     18      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    964    779 
    0    342     61      -     98     69      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752    776 
    1    321     74      -     98     70      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    818    781 
    0    345     61      -     98     56      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    750    686 
    1    326     74      -     99     54      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    809    767 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   1145   2649 
    1    333     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2524   2730 
    0    345     61      -     98     67      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    745    771 
    1    325     74      -     98     65      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    818    783 
    0    351     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    754    770 
    1    333     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    822    777 
    0    352     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2331   2595 
    1    333     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2441   1721 
    0    350     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    760    777 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    794   1676 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    348     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    733    797 
    1    327     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    797    781 
    0    351     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    743    771 
    1    333     73      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    773 
    0    349     61      -     98     61      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    775    777 
    1    331     74      -     99     63      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    708    691 
    0    349     61      -     97     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    763    770 
    1    329     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    712    693 
    0    353     61      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    772 
    1    334     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    775    768 
    0    345     61      -    100     23      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    753    777 
    1    323     73      -    100     23      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    786    782 
    0    360     61      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2754   2975 
    1    329     74      -     98     82      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   2607   2974 
    0    354     61      -     98     70      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0   2578   3030 
    1    329     74      -     98     70      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0   1833    774 
    0    344     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    793    688 
    1    326     73      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    812    781 
    0    342     60      -     98     83      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    752    778 
    1    323     74      -     98     83      0      0      0      0   9501   1875      0      0  23439  23439      0      -      -      0    802    780 
    0    351     60      -     97     82      0      0      0      0   9501   1950      0      0  23439      4      0      -      -      0    767    778 
