# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    351     60      -    100     18      0      0      0      0   9501   1965  23289      4      0
    1    330     74      -    100     18      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    371     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     75      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    383     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    381     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     24      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     25      0      0      0      0   9501   1875  23289  23289      0
    0    367     61      -    100     28      0      0      0      0   9501   1965  23289      4      0
    1    333     74      -    100     28      0      0      0      0   9501   1875  23289  23289      0
    0    348     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    317     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    371     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    345     60      -    100     42      0      0      0      0   9501   1965  23289      4      0
    1    324     74      -    100     41      0      0      0      0   9501   1875  23289  23289      0
    0    365     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    344     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    372     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    373     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    375     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    362     61      -    100     43      0      0      0      0   9501   1965  23289      4      0
    1    330     74      -    100     43      0      0      0      0   9501   1875  23289  23289      0
    0    351     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    321     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    375     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     83      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     82      0      0      0      0   9501   1875  23289  23289      0
    0    366     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    347     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    327     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    346     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    375     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    381     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    374     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    373     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     75      -    100     88      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    346     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    317     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    371     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    371     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    359     59      -    100     66      0      0      0      0   9501   1965  23289      4      0
    1    338     74      -    100     66      0      0      0      0   9501   1875  23289  23289      0
    0    360     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    338     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    372     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    379     61      -    100     82      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     82      0      0      0      0   9501   1875  23289  23289      0
    0    374     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    351     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    321     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    356     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    329     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    376     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    353     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    332     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    373     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    377     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    361     60      -    100     51      0      0      0      0   9501   1965  23289      4      0
    1    326     74      -    100     19      0      0      0      0   9501   1875  23289  23289      0
    0    345     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    322     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    376     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    345     74      -    100     43      0      0      0      0   9501   1875  23289  23289      0
    0    364     59      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     74      0      0      0      0   9501   1875  23289  23289      0
    0    346     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    325     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    346     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    376     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    377     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    373     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    356     60      -    100     64      0      0      0      0   9501   1965  23289      4      0
    1    324     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    344     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    326     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    374     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    363     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    352     60      -    100     31      0      0      0      0   9501   1965  23289      4      0
    1    329     74      -    100     34      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    383     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    378     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     48      0      0      0      0   9501   1875  23289  23289      0
    0    368     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    337     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    337     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    313     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    376     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    347     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    328     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    359     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    373     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    374     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    374     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    372     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    339     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    344     60      -    100     19      0      0      0      0   9501   1965  23289      4      0
    1    316     74      -    100     19      0      0      0      0   9501   1875  23289  23289      0
    0    363     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    333     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    372     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    345     59      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    325     74      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    377     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    377     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    371     61      -    100     19      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     19      0      0      0      0   9501   1875  23289  23289      0
    0    363     60      -    100     67      0      0      0      0   9501   1965  23289      4      0
    1    334     74      -    100     66      0      0      0      0   9501   1875  23289  23289      0
    0    341     61      -    100     17      0      0      0      0   9501   1965  23289      4      0
    1    315     75      -    100     17      0      0      0      0   9501   1875  23289  23289      0
    0    376     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    344     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    347     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    326     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    361     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    338     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    382     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    381     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    361     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    333     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    343     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    315     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    347     59      -    100     40      0      0      0      0   9501   1965  23289      4      0
    1    325     74      -    100     40      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    344     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    375     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    381     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    381     61      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    349     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    372     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    341     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     69      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     69      0      0      0      0   9501   1875  23289  23289      0
    0    344     60      -    100     16      0      0      0      0   9501   1965  23289      4      0
    1    316     74      -    100     16      0      0      0      0   9501   1875  23289  23289      0
    0    362     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    334     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    365     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    343     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    359     59      -    100     33      0      0      0      0   9501   1965  23289      4      0
    1    338     74      -    100     33      0      0      0      0   9501   1875  23289  23289      0
    0    348     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    328     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    346     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB
    0    369     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    373     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    379     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    374     60      -    100     38      0      0      0      0   9501   1965  23289      4      0
    1    346     74      -    100     38      0      0      0      0   9501   1875  23289  23289      0
    0    369     61      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    340     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    360     60      -    100     19      0      0      0      0   9501   1965  23289      4      0
    1    326     74      -    100     19      0      0      0      0   9501   1875  23289  23289      0
    0    342     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    317     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    369     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    364     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    342     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    366     59      -    100     63      0      0      0      0   9501   1965  23289      4      0
    1    346     74      -    100     63      0      0      0      0   9501   1875  23289  23289      0
    0    340     60      -    100     57      0      0      0      0   9501   1965  23289      4      0
    1    321     74      -    100     57      0      0      0      0   9501   1875  23289  23289      0
    0    365     59      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    345     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    367     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    368     60      -    100     88      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     88      0      0      0      0   9501   1875  23289  23289      0
    0    370     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    347     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
    0    376     60      -    100     89      0      0      0      0   9501   1965  23289      4      0
    1    348     74      -    100     89      0      0      0      0   9501   1875  23289  23289      0
